0.66666667 0.00000000 0.44444444
0.66666667 0.05128205 0.48053181
0.66666667 0.10256410 0.51471985
0.66666667 0.15384615 0.54700855
0.66666667 0.20512821 0.57739791
0.66666667 0.25641026 0.60588794
0.66666667 0.30769231 0.63247863
0.66666667 0.35897436 0.65716999
0.66666667 0.41025641 0.67996201
0.66666667 0.46153846 0.70085470
0.66666667 0.51282051 0.71984805
0.66666667 0.56410256 0.73694207
0.66666667 0.61538462 0.75213675
0.66666667 0.66666667 0.76543210
0.66666667 0.71794872 0.77682811
0.66666667 0.76923077 0.78632479
0.66666667 0.82051282 0.79392213
0.66666667 0.87179487 0.79962013
0.66666667 0.92307692 0.80341880
0.66666667 0.97435897 0.80531814
0.66666667 1.02564103 0.80531814
0.66666667 1.07692308 0.80341880
0.66666667 1.12820513 0.79962013
0.66666667 1.17948718 0.79392213
0.66666667 1.23076923 0.78632479
0.66666667 1.28205128 0.77682811
0.66666667 1.33333333 0.76543210
0.66666667 1.38461538 0.75213675
0.66666667 1.43589744 0.73694207
0.66666667 1.48717949 0.71984805
0.66666667 1.53846154 0.70085470
0.66666667 1.58974359 0.67996201
0.66666667 1.64102564 0.65716999
0.66666667 1.69230769 0.63247863
0.66666667 1.74358974 0.60588794
0.66666667 1.79487179 0.57739791
0.66666667 1.84615385 0.54700855
0.66666667 1.89743590 0.51471985
0.66666667 1.94871795 0.48053181
0.66666667 2.00000000 0.44444444
nan nan nan
0.71794872 0.00000000 0.46022354
0.71794872 0.05128205 0.49670512
0.71794872 0.10256410 0.53126663
0.71794872 0.15384615 0.56390805
0.71794872 0.20512821 0.59462939
0.71794872 0.25641026 0.62343064
0.71794872 0.30769231 0.65031181
0.71794872 0.35897436 0.67527289
0.71794872 0.41025641 0.69831390
0.71794872 0.46153846 0.71943482
0.71794872 0.51282051 0.73863565
0.71794872 0.56410256 0.75591640
0.71794872 0.61538462 0.77127707
0.71794872 0.66666667 0.78471766
0.71794872 0.71794872 0.79623816
0.71794872 0.76923077 0.80583858
0.71794872 0.82051282 0.81351891
0.71794872 0.87179487 0.81927916
0.71794872 0.92307692 0.82311933
0.71794872 0.97435897 0.82503941
0.71794872 1.02564103 0.82503941
0.71794872 1.07692308 0.82311933
0.71794872 1.12820513 0.81927916
0.71794872 1.17948718 0.81351891
0.71794872 1.23076923 0.80583858
0.71794872 1.28205128 0.79623816
0.71794872 1.33333333 0.78471766
0.71794872 1.38461538 0.77127707
0.71794872 1.43589744 0.75591640
0.71794872 1.48717949 0.73863565
0.71794872 1.53846154 0.71943482
0.71794872 1.58974359 0.69831390
0.71794872 1.64102564 0.67527289
0.71794872 1.69230769 0.65031181
0.71794872 1.74358974 0.62343064
0.71794872 1.79487179 0.59462939
0.71794872 1.84615385 0.56390805
0.71794872 1.89743590 0.53126663
0.71794872 1.94871795 0.49670512
0.71794872 2.00000000 0.46022354
nan nan nan
0.76923077 0.00000000 0.47337278
0.76923077 0.05128205 0.51018288
0.76923077 0.10256410 0.54505561
0.76923077 0.15384615 0.57799097
0.76923077 0.20512821 0.60898895
0.76923077 0.25641026 0.63804955
0.76923077 0.30769231 0.66517279
